"","Short_name","Authors","Abstract","Title","Source","DocumentType","PubDate","PubYear","DoI","WoSCat","WoSID"
"359","QUIROGA MV, 2017, HYDROBIOLOGIA","QUIROGA MV;MATALONI G;WANDERLEY BMS;AMADO AM;UNREIN F","PEATLAND POOLS USUALLY SHOW A MARKED GRADIENT REGARDING THEIR MINEROTROPHIC (HARDER AND LESS ACIDIC WATERS) VERSUS OMBROTROPHIC (SOFTER AND MORE ACIDIC WATERS) STATUS, WHICH APPEARS TO BE CRUCIAL IN STRUCTURING THEIR PLANKTONIC FOOD WEBS. IN THIS STUDY, WE ANALYZED THE EFFECT OF SUCH HABITAT DIVERSITY IN SHAPING BACTERIOPLANKTON ASSEMBLAGES. THE PLANKTONIC BACTERIA FROM FIVE POOLS LOCATED IN RANCHO HAMBRE PEAT BOG (TIERRA DEL FUEGO ISLAND) WERE STUDIED THROUGH MORPHOLOGICAL AND CYTOMETRIC APPROACHES, OVER MORE THAN ONE SEASONAL CYCLE. THE COMMUNITY WAS ALWAYS DOMINATED BY SMALL COCCI WITH AN AVERAGE CELL SIZE OF 0.27 X 0.36 MU M. BACTERIOPLANKTON MORPHOLOGICAL STRUCTURE AND CYTOMETRIC FINGERPRINT WERE CORRELATED (MANTEL TEST: P < 0.001), BOTH METHODS USED TO CHARACTERIZE BACTERIOPLANKTON SHOWED SIGNIFICANT DIFFERENCES BETWEEN MINERO- AND OMBROTROPHIC POOLS. VARIATION IN BACTERIAL ASSEMBLAGE STRUCTURE WAS MAINLY EXPLAINED BY ABIOTIC VARIABLES RELEVANT IN PEATLANDS SUCH AS PH, TOTAL HARDNESS, CONDUCTIVITY, CONCENTRATION OF INORGANIC NUTRIENTS, AND CONCENTRATION AND QUALITY OF DISSOLVED ORGANIC CARBON. NOTABLY, THESE RELATIVELY FAST APPROACHES DETECTED SIMILAR LANDSCAPE-DRIVEN ECOLOGICAL PATTERNS AS PREVIOUS HIGH-THROUGHPUT SEQUENCING MOLECULAR STUDIES OF PROKARYOTES FROM THE SAME POOLS, PROMISING TO BE USEFUL SCREENING TOOLS FOR LIMNOLOGICAL SURVEYS AS WELL AS FOR MONITORING THE RESPONSE OF BACTERIAL ASSEMBLAGES TO ENVIRONMENTAL CHANGES IN PEATLAND ECOSYSTEMS.","BACTERIOPLANKTON MORPHOTYPES STRUCTURE AND CYTOMETRIC FINGERPRINT RELY ON ENVIRONMENTAL CONDITIONS IN A SUBANTARCTIC PEATLAND","HYDROBIOLOGIA","ARTICLE","FEB",2017,"10.1007/s10750-016-2969-2","MARINE & FRESHWATER BIOLOGY","WOS:000390139200018"
"360","MACDONALD E, 2018, BOREAL ENVIRON RES","MACDONALD E;BRUMMELL ME;BIENIADA A;ELLIOTT J;ENGERING A;GAUTHIER TL;SARASWATI S;TOUCHETTE S;TURMEL-COURCHESNE L;STRACK M","PEATLANDS CHARACTERISTICALLY ACCUMULATE ORGANIC MATTER DUE TO LOW DECOMPOSITION RATES, BUT PEATLAND DISTURBANCE ALTERS LOCAL PHYSICOCHEMICAL CONDITIONS OFTEN RESULTING IN LOSS OF SOIL ORGANIC MATTER AND EMISSION OF CO2. RESTORATION MAY REDUCE PEAT OXIDATION, BUT TRADITIONAL MEASUREMENTS OF DECOMPOSITION ARE TIME-CONSUMING. THE TEA BAG INDEX (TBI) IS A SIMPLE, STANDARDIZED METHOD TO MEASURE DECOMPOSITION RATES IN SOILS. WE USED THE TBI TO MEASURE DECOMPOSITION RATE AT FOUR RESTORED PEATLAND SITES ACROSS CANADA THAT WERE USED FOR PEAT EXTRACTION OR DISTURBED BY OIL EXTRACTION (FORMER WELL-SITES), COMPARING TO UNDISTURBED AND UNRESTORED SITES. WE MEASURED ENVIRONMENTAL CONDITIONS INCLUDING SOIL TEMPERATURE, WATER TABLE POSITION AND PEAT PH FROM MAY TO AUGUST 2016. LITTER BAGS WERE BURIED FOR ONE YEAR ALONGSIDE TEA BAGS AT ONE SITE FOR A DIRECT COMPARISON OF DECOMPOSITION RATES BETWEEN THE METHODS. THERE WERE NO SIGNIFICANT DIFFERENCES FOR TBI DECAY CONSTANT (K(TBI)) BETWEEN TREATMENTS OF RESTORED, UNRESTORED OR UNDISTURBED SITES ACROSS THE WHOLE DATA SET, BUT SOME DIFFERENCES WERE FOUND AMONG TREATMENTS WITHIN THE SAME PEATLAND SITE FOR SECTIONS RESTORED AT DIFFERENT TIMES IN THE PAST. SOIL TEMPERATURE, PH, AND WATER TABLE WERE NOT SIGNIFICANTLY RELATED TO K(TBI), BUT WERE NEGATIVELY CORRELATED WITH THE STABILIZATION FACTOR (S). THE K(TBI) AND LITTER BAG K WERE SIGNIFICANTLY DIFFERENT BUT POSITIVELY CORRELATED. THE TBI IS NOT EASILY COMPARABLE TO TRADITIONAL LITTER BAGS, BUT IS LESS COSTLY IN BOTH TIME AND MONEY, AND MAY BE USED IN CONJUNCTION WITH ADDITIONAL PARAMETERS TO DETERMINE DECOMPOSITION PATTERNS WITH POTENTIAL FOR USE AS A METRIC FOR EVALUATING RESTORATION OUTCOMES.","USING THE TEA BAG INDEX TO CHARACTERIZE DECOMPOSITION RATES IN RESTORED PEATLANDS","BOREAL ENVIRONMENT RESEARCH","ARTICLE",NA,2018,NA,"ENVIRONMENTAL SCIENCES","WOS:000458689100015"
"361","ROBROEK BJM, 2017, ROY SOC OPEN SCI","ROBROEK BJM;JASSEY VEJ;BELTMAN B;HEFTING MM","GLOBAL CHANGE, LIKE DROUGHTS, CAN DESTABILIZE THE CARBON SINK FUNCTION OF PEATLANDS, EITHER DIRECTLY OR INDIRECTLY THROUGH CHANGES IN PLANT COMMUNITY COMPOSITION. WHILE THE EFFECTS OF DROUGHT AND PLANT COMMUNITY COMPOSITION ON INDIVIDUAL CARBON (C) RELATED PROCESSES ARE WELL UNDERSTOOD, THEIR EFFECT ON MULTIPLE C-RELATED PROCESSES SIMULTANEOUSLYMULTIFUNCTIONALITY-IS POORLY KNOWN. WE STUDIED THE EFFECT OF DROUGHT ON FOUR C-RELATED PROCESSES (NET AND GROSS CO2 EXCHANGE, METHANE FLUXES, AND DISSOLVED ORGANIC CARBON CONTENT) IN A PLANT REMOVAL EXPERIMENT. PLANT FUNCTIONAL TYPE (PFT) REMOVAL (GRAMINOIDS, HERBS, POLYTRICHUM SPP., INCL. COMBINATIONS) NEGATIVELY AFFECTED MULTIFUNCTIONALITY; MOST MARKEDLY WHEN ALL PFTSWERE REMOVED. OUR RESULTS CORROBORATE A NEGATIVE DROUGHT EFFECT ON C-RELATED MULTIFUNCTIONALITY. DROUGHT REDUCED MULTIFUNCTIONALITY, AND THIS REDUCTION WAS AGAIN LARGEST WHEN ALL PFTS WERE REMOVED. OUR DATA FURTHER INDICATE THAT MUCH OF THESE NEGATIVE DROUGHT EFFECTS WERE CARRIED OVER AND MAINTAINED FROM THE INITIAL REMOVAL TREATMENT. THESE RESULTS SUGGEST THAT WHILE A HIGH DIVERSITY IN PLANT FUNCTIONAL TYPES IS ASSOCIATED TO HIGH C-RELATED MULTIFUNCTIONALITY, PLANT COMMUNITY ASSEMBLY DOES NOT DRIVE THE ABILITY OF PEATLANDS TO WITHSTAND THE NEGATIVE IMPACTS OF DROUGHT ON MULTIFUNCTIONALITY. HENCE, TO SAFEGUARD THE CARBON CYCLING FUNCTION IN INTACT PEATLANDS, THE EFFECTS OF CLIMATE CHANGE ON THE FUNCTIONAL COMPOSITION OF THE PEATLAND PLANT COMMUNITY NEEDS TO BE MINIMIZED.","DIVERSE FEN PLANT COMMUNITIES ENHANCE CARBON-RELATED MULTIFUNCTIONALITY, BUT DO NOT MITIGATE NEGATIVE EFFECTS OF DROUGHT","ROYAL SOCIETY OPEN SCIENCE","ARTICLE","OCT",2017,"10.1098/rsos.170449","MULTIDISCIPLINARY SCIENCES","WOS:000413965600008"
"362","HARRIS LI, 2018, J ECOL","HARRIS LI;MOORE TR;ROULET NT;PINSONNEAULT AJ","THE FRUTICOSE LICHENS CLADINA STELLARIS AND CLADINA RANGIFERINA, FORM THICK MATS THAT CAN COVER LARGE AREAS OF NORTHERN PEATLANDS (ABOVE C. 50 DEGREES LATITUDE), INCLUDING THE EXTENSIVE PEATLANDS OF THE HUDSON BAY LOWLAND (HBL) IN CANADA, WHERE LICHENS MAY COVER UP TO 50% OF THE LANDSCAPE. DESPITE THE ABUNDANCE OF LICHENS IN NORTHERN PEATLANDS, OUR UNDERSTANDING OF THEIR ROLE WITHIN PEATLAND ECOSYSTEMS, AND PEAT ACCUMULATION IN PARTICULAR, IS LIMITED. WE INVESTIGATE THE POTENTIAL EFFECT OF THESE MAT-FORMING LICHENS ON PEAT PRODUCTION AND DECOMPOSITION PROCESSES, USING FIELD DATA FROM AN OMBROGENOUS BOG IN THE HBL AND LABORATORY ANALYSES. WE HYPOTHESIZE THAT (A) PRODUCTION IN LICHEN-SHRUB HUMMOCKS IS LESS THAN IN SPHAGNUM-SHRUB HUMMOCKS; (B) THE DECAY OF LICHEN LITTER IS FASTER THAN THAT OF SPHAGNUM MOSS, SO THE MASS LITTER INPUT TO THE PEAT PROFILE IS REDUCED; AND (C) FASTER DECOMPOSITION OF THE UNDERLYING PEAT IS STIMULATED BY LICHEN LEACHATES, RESULTING IN GREATER MASS LOSS. WE FOUND THAT THICK LICHEN MATS ALTER VEGETATION COMPOSITION IN PEATLANDS, REDUCING SPHAGNUM COVER AND INHIBITING THE GROWTH OF SMALL SHRUBS. COUPLED WITH LOW LICHEN PRODUCTIVITY THAT IS CONSTRAINED BY MOISTURE CONDITIONS, PRODUCTION FOR LICHEN-SHRUB HUMMOCKS IS SIGNIFICANTLY SMALLER THAN FOR SPHAGNUM-SHRUB HUMMOCKS, CONFIRMING HYPOTHESIS (A). OUR DATA ALSO SUPPORT HYPOTHESIS (B), WITH CHEMICAL ANALYSES OF LICHEN MATS AND LEACHATES FROM LICHEN MATS INDICATING FASTER DECAY OF LICHENS COMPARED TO SPHAGNUM MOSS, AND THEREFORE REDUCED MASS LITTER INPUT TO THE PEAT PROFILE IN LICHEN-DOMINATED HUMMOCKS. ALTHOUGH WE FOUND NO EVIDENCE TO SUGGEST LEACHATES FROM LICHENS ENHANCE DECOMPOSITION PROCESSES IN PEATLANDS (HYPOTHESIS C), LARGER DRY BULK DENSITIES FOR PEAT UNDER LICHEN MATS INDICATE A LOSS OF STRUCTURAL INTEGRITY AND POTENTIAL COLLAPSE OF THE PEAT COLUMN.SYNTHESIS. AS PRODUCTION OF NEW MATERIAL ADDED TO THE PEAT COLUMN IS LESS IN LICHEN-DOMINATED HUMMOCKS, LOCAL PEAT ACCUMULATION SLOWS OR CEASES, REPRESENTING A POTENTIAL TEMPORARY LIMIT TO PEAT GROWTH. OUR RESULTS HIGHLIGHT THE IMPORTANCE OF LICHENS AS A VEGETATION FEEDBACK IN PEATLAND DEVELOPMENT, WITH THICK MATS PROBABLY CONSTRAINING OR REDUCING HUMMOCK HEIGHT RELATIVE TO ADJACENT, LICHEN-FREE HOLLOWS.","LICHENS: A LIMIT TO PEAT GROWTH?","JOURNAL OF ECOLOGY","ARTICLE","NOV",2018,"10.1111/1365-2745.12975","PLANT SCIENCES; ECOLOGY","WOS:000447412100012"
"363","KASURINEN V, 2016, WATER RESOUR RES","KASURINEN V;ALFREDSEN K;OJALA A;PUMPANEN J;WEYHENMEYER GA;FUTTER MN;LAUDON H;BERNINGER F","STREAM WATER DISSOLVED ORGANIC CARBON (DOC) CONCENTRATIONS DISPLAY HIGH SPATIAL AND TEMPORAL VARIATION IN BOREAL CATCHMENTS. UNDERSTANDING AND PREDICTING THESE PATTERNS IS A CHALLENGE WITH GREAT IMPLICATIONS FOR WATER QUALITY PROJECTIONS AND CARBON BALANCE ESTIMATES. ALTHOUGH SEVERAL BIOGEOCHEMICAL MODELS HAVE BEEN USED TO ESTIMATE STREAM WATER DOC DYNAMICS, MODEL BIASES COMMON DURING BOTH RAIN AND SNOWMELT-DRIVEN EVENTS. THE PARSIMONIOUS DOC-MODEL, K-DOC, WITH 10 CALIBRATED PARAMETERS, USES A NONLINEAR DISCHARGE AND CATCHMENT WATER STORAGE RELATIONSHIP INCLUDING SOIL TEMPERATURE DEPENDENCIES OF DOC RELEASE AND CONSUMPTION. K-DOC WAS USED TO ESTIMATE THE STREAM WATER DOC CONCENTRATIONS OVER 5 YEARS FOR EIGHTEEN NESTED BOREAL CATCHMENTS HAVING TOTAL AREA OF 68 KM(2) (VARYING FROM 0.04 TO 67.9 KM(2)). THE MODEL SUCCESSFULLY SIMULATED DOC CONCENTRATIONS DURING BASE FLOW CONDITIONS, AS WELL AS, HYDROLOGICAL EVENTS IN CATCHMENTS DOMINATED BY ORGANIC AND MINERAL SOILS REACHING NSES FROM 0.46 TO 0.76. OUR SEMIMECHANISTIC MODEL WAS PARSIMONIOUS ENOUGH TO HAVE ALL PARAMETERS ESTIMATED USING STATISTICAL METHODS. WE DID NOT FIND ANY CLEAR DIFFERENCES BETWEEN FOREST AND MIRE-DOMINATED CATCHMENTS THAT COULD BE EXPLAINED BY SOIL TYPE OR TREE SPECIES COMPOSITION. HOWEVER, PARAMETERS CONTROLLING SLOW RELEASE AND CONSUMPTION OF DOC FROM SOIL WATER BEHAVED DIFFERENTLY FOR SMALL HEAD-WATER CATCHMENTS (LESS THAN 2 KM(2)) THAN FOR THOSE THAT INTEGRATE LARGER AREAS OF DIFFERENT ECOSYSTEM TYPES (1068 KM(2)). OUR RESULTS EMPHASIZE THAT IT IS IMPORTANT TO ACCOUNT FOR NONLINEAR DEPENDENCIES OF BOTH, SOIL TEMPERATURE, AND CATCHMENT WATER STORAGE, WHEN SIMULATING DOC DYNAMICS OF BOREAL CATCHMENTS.","MODELING NONLINEAR RESPONSES OF DOC TRANSPORT IN BOREAL CATCHMENTS IN SWEDEN","WATER RESOURCES RESEARCH","ARTICLE","JUL",2016,"10.1002/2015WR018343","ENVIRONMENTAL SCIENCES; LIMNOLOGY; WATER RESOURCES","WOS:000383683800001"
"364","SONG YY, 2019, SUSTAINABILITY-BASEL","SONG YY;SONG CC;REN JS;MA XY;TAN WW;WANG XW;GAO JL;HOU AX","GLOBAL WARMING IS LIKELY TO INFLUENCE THE SOIL MICROORGANISMS AND ENZYME ACTIVITY AND ALTER THE CARBON AND NITROGEN BALANCE OF PEATLAND ECOSYSTEMS. TO INVESTIGATE THE DIFFERENCE IN SENSITIVITIES OF CARBON AND NITROGEN CYCLING MICROORGANISMS AND ENZYME ACTIVITY TO WARMING, WE CONDUCTED THREE-YEAR WARMING EXPERIMENTS IN A BOREAL PEATLAND. OUR FINDINGS DEMONSTRATED THAT BOTH MCRA AND NIRS GENE ABUNDANCE IN SHALLOW SOIL AND DEEP SOIL EXHIBITED INSENSITIVITY TO WARMING, WHILE SHALLOW SOIL ARCHAEA 16S RRNA GENE AND AMOA GENE ABUNDANCE IN BOTH SHALLOW SOIL AND DEEP SOIL INCREASED UNDER WARMING. SOIL PMOA GENE ABUNDANCE OF BOTH LAYERS, BACTERIAL 16S RRNA GENE ABUNDANCE IN SHALLOW SOIL, AND NIRK GENE ABUNDANCE IN DEEP SOIL DECREASED DUE TO WARMING. THE DECREASES OF THESE GENE ABUNDANCES WOULD BE A RESULT OF LOSING LABILE SUBSTRATES BECAUSE OF THE COMPETITIVE INTERACTIONS BETWEEN ABOVEGROUND PLANTS AND UNDERGROUND SOIL MICROORGANISMS. EXPERIMENTAL WARMING INHIBITED -GLUCOSIDASE ACTIVITY IN TWO SOIL LAYERS AND INVERTASE ACTIVITY IN DEEP SOIL, WHILE IT STIMULATED ACID PHOSPHATASE ACTIVITY IN SHALLOW SOIL. BOTH TEMPERATURE AND LABILE SUBSTRATES REGULATE THE RESPONSES OF SOIL MICROBIAL ABUNDANCES AND ENZYME ACTIVITIES TO WARMING AND AFFECT THE COUPLING RELATIONSHIPS OF CARBON AND NITROGEN. THIS STUDY PROVIDES A POTENTIAL MICROBIAL MECHANISM CONTROLLING CARBON AND NITROGEN CYCLING IN PEATLAND UNDER CLIMATE WARMING.","SHORT-TERM RESPONSE OF THE SOIL MICROBIAL ABUNDANCES AND ENZYME ACTIVITIES TO EXPERIMENTAL WARMING IN A BOREAL PEATLAND IN NORTHEAST CHINA","SUSTAINABILITY","ARTICLE","FEB 1",2019,"10.3390/su11030590","GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY; ENVIRONMENTAL SCIENCES; ENVIRONMENTAL STUDIES","WOS:000458929500035"
"365","POULIN BA, 2019, ENVIRON SCI TECHNOL","POULIN BA;RYAN JN;TATE MT;KRABBENHOFT DP;HINES ME;BARKAY T;SCHAEFER J;AIKEN GR","THE TRANSFORMATIONS OF AQUEOUS INORGANIC DIVALENT MERCURY (HG(II)(I)) TO VOLATILE DISSOLVED GASEOUS MERCURY (HG(0)((AQ))) AND TOXIC METHYLMERCURY (MEHG) GOVERN MERCURY BIOAVAILABILITY AND FATE IN NORTHERN ECOSYSTEMS. THIS STUDY QUANTIFIED CONCENTRATIONS OF AQUEOUS MERCURY SPECIES (HG(II)(I), HG(0)((AQ)), MEHG) AND RELEVANT GEOCHEMICAL CONSTITUENTS IN PORE WATERS OF EIGHT ALASKAN WETLANDS THAT DIFFER IN TROPHIC STATUS (I.E., BOG-TO-FEN GRADIENT) TO GAIN INSIGHT ON PROCESSES CONTROLLING DARK HG(II)(I) REDUCTION AND HG(II)(I) METHYLATION. REGARDLESS OF WETLAND TROPHIC STATUS, POSITIVE CORRELATIONS WERE OBSERVED BETWEEN PORE WATER HG(II)(I) AND DISSOLVED ORGANIC CARBON (DOC) CONCENTRATIONS. THE CONCENTRATION RATIO OF HG(0)((AQ)) TO HG(II)(I) EXHIBITED AN INVERSE RELATIONSHIP TO HG(II)(I) CONCENTRATION. A UBIQUITOUS PATHWAY FOR HG(0)((AQ)) FORMATION WAS NOT IDENTIFIED BASED ON GEOCHEMICAL DATA, BUT WE SURMISE THAT DISSOLVED ORGANIC MATTER (DOM) INFLUENCES MERCURY RETENTION IN WETLAND PORE WATERS BY COMPLEXING HG(II)(I) AND DECREASING THE CONCENTRATION OF VOLATILE HG(0)((AQ)) RELATIVE TO HG(II)(I). THERE WAS NO EVIDENCE OF HG(0)((AQ)) ABUNDANCE DIRECTLY LIMITING MERCURY METHYLATION. THE CONCENTRATION OF MEHG RELATIVE TO HG(II)(I) WAS GREATEST IN WETLANDS OF INTERMEDIATE TROPHIC STATUS, AND GEOCHEMICAL DATA SUGGEST MERCURY METHYLATION PATHWAYS VARY BETWEEN WETLANDS. OUR INSIGHTS ON GEOCHEMICAL FACTORS INFLUENCING AQUEOUS MERCURY SPECIATION SHOULD BE CONSIDERED IN CONTEXT OF THE LONG-TERM FATE OF MERCURY IN NORTHERN WETLANDS.","GEOCHEMICAL FACTORS CONTROLLING DISSOLVED ELEMENTAL MERCURY AND METHYLMERCURY FORMATION IN ALASKAN WETLANDS OF VARYING TROPHIC STATUS","ENVIRONMENTAL SCIENCE & TECHNOLOGY","ARTICLE","JUN 4",2019,"10.1021/acs.est.8b06041","ENGINEERING, ENVIRONMENTAL; ENVIRONMENTAL SCIENCES","WOS:000470793900010"
"366","LIM AG, 2019, ENVIRON POLLUT","LIM AG;SONKE JE;KRICKOV IV;MANASYPOV RM;LOIKO SV;POKROVSKY OS","ARCTIC PERMAFROST SOILS CONTAIN LARGE AMOUNTS OF ORGANIC CARBON AND THE POLLUTANT MERCURY (HG). ARCTIC WARMING AND ASSOCIATED CHANGES IN HYDROLOGY, BIOGEOCHEMISTRY AND ECOLOGY RISK MOBILIZING SOIL HG TO RIVERS AND TO THE ARCTIC OCEAN, YET LITTLE IS KNOWN ABOUT THE QUANTITY, TIMING AND MECHANISMS INVOLVED. HERE WE INVESTIGATE SEASONAL PARTICULATE HG (PHG) AND ORGANIC CARBON (POC) EXPORT IN 32 SMALL AND MEDIUM RIVERS ACROSS A 1700 KM LATITUDINAL PERMAFROST TRANSECT OF THE WESTERN SIBERIAN LOWLAND. THE PHG CONCENTRATIONS IN SUSPENDED MATTER INCREASED WITH DECREASING WATERSHED SIZE. THIS UNDERLINES THE SIGNIFICANCE OF POC-RICH SMALL STREAMS AND WETLANDS IN PHG EXPORT FROM WATERSHEDS. MAXIMUM PHG CONCENTRATIONS AND EXPORT FLUXES WERE LOCATED IN RIVERS AT THE BEGINNING OF PERMAFROST ZONE (SPORADIC PERMAFROST). WE SUGGEST THIS REFLECTS ENHANCED HG MOBILIZATION AT THE PERMAFROST BOUNDARY, DUE TO MAXIMAL DEPTH OF THE THAWED PEAT LAYER. BOTH THE THICKNESS OF THE ACTIVE (UNFROZEN) PEAT LAYER AND PHG RUN-OFF PROGRESSIVELY MOVE TO THE NORTH DURING THE SUMMER AND FALL SEASONS, THUS LEADING TO MAXIMAL PHG EXPORT AT THE SPORADIC TO DISCONTINUOUS PERMAFROST ZONE. THE DISCHARGE-WEIGHED PHG:POC RATIO IN WESTERN SIBERIAN RIVERS (2.7 +/- 0.5 MU G HG: G C) EXTRAPOLATED TO THE WHOLE OB RIVER BASIN YIELDS A PHG FLUX OF 1.5 +/- 0.3 MG Y(-1), CONSISTENT WITH PREVIOUS ESTIMATES. FOR CURRENT CLIMATE WARMING AND PERMAFROST THAW SCENARIOS IN WESTERN SIBERIA, WE PREDICT THAT A NORTHWARD SHIFT OF PERMAFROST BOUNDARIES AND INCREASE OF ACTIVE LAYER DEPTH MAY ENHANCE THE PHG EXPORT BY SMALL RIVERS TO THE ARCTIC OCEAN BY A FACTOR OF TWO OVER THE NEXT 10-50 YEARS. (C) 2019 ELSEVIER LTD. ALL RIGHTS RESERVED.","ENHANCED PARTICULATE HG EXPORT AT THE PERMAFROST BOUNDARY, WESTERN SIBERIA","ENVIRONMENTAL POLLUTION","ARTICLE","NOV",2019,"10.1016/j.envpol.2019.113083","ENVIRONMENTAL SCIENCES","WOS:000488887600040"
"367","PELLERIN S, 2016, WETLANDS","PELLERIN S;LAVOIE M;BOUCHENY A;LAROCQUE M;GARNEAU M","THIS STUDY AIMS TO RECONSTRUCT THE RECENT DYNAMICS OF TWO BOGS LOCATED IN AN AGRICULTURAL LANDSCAPE AND TO DETERMINE WHICH FACTORS FAVOUR TREE EXPANSION, THE MOST SALIENT CHANGE RECENTLY REPORTED IN TREELESS PEATLANDS. THE VEGETATION AND HYDROLOGICAL DYNAMICS OF THE BOGS AS WELL AS LAND USE CHANGES IN THE VICINITY WERE RECONSTRUCTED USING A COMBINATION OF PALEOECOLOGICAL, PALEOHYDROLOGICAL, AND HISTORICAL APPROACHES. IT WAS HYPOTHESIZED THAT UPLAND DEFORESTATION INDIRECTLY INDUCED ATMOSPHERIC MINERAL DUST DEPOSITION ON SITES, THUS INCREASING NUTRIENT AVAILABILITY AND TRIGGERING FOREST EXPANSION. RESULTS INDICATED THAT A WIDESPREAD, BUT ASYNCHRONOUS TREE EXPANSION OCCURRED IN BOTH BOGS DURING THE 20TH CENTURY. HOWEVER, NO EVIDENCE SUGGESTING THAT NUTRIENT ENRICHMENT FAVOURED THE PHENOMENON WAS FOUND. FOREST EXPANSION SEEMS RATHER TO HAVE BEEN FAVOURED BY DRYING OF THE PEAT SURFACE, AS A DECREASE OF THE WATER TABLE DEPTH COINCIDED WITH THE BEGINNING OF THE FOREST ENCROACHMENT ON BOTH SITES. THIS DRYING CORRELATED WITH THE ESTABLISHMENT OF AN IN SITU ARTIFICIAL DRAINAGE DITCH ON ONE SITE AND WITH AGRICULTURAL DEVELOPMENT IN THE CATCHMENT OF THE OTHER. LOCAL HISTORICAL FACTORS OF EACH SITE APPARENTLY OVERRIDE REGIONAL FACTORS SUCH AS CLIMATE ANOMALIES OR UPLAND DEFORESTATION IN EXPLAINING RAPID, ABRUPT CHANGES IN BOGS.","RECENT VEGETATION DYNAMICS AND HYDROLOGICAL CHANGES IN BOGS LOCATED IN AN AGRICULTURAL LANDSCAPE","WETLANDS","ARTICLE","FEB",2016,"10.1007/s13157-015-0726-3","ECOLOGY; ENVIRONMENTAL SCIENCES","WOS:000373644000014"
"368","WU JQ, 2020, ECOL ENG","WU JQ;MA WW;LI G;ALHASSAN ARM;WANG HY;CHEN GP","SOIL ACTIVE ORGANIC CARBON RESPONDS QUICKLY TO SOIL DISTURBANCES AND IS A SENSITIVE INDICATOR OF EARLY CHANGES IN SOIL ORGANIC CARBON (SOC). IN ORDER TO IDENTIFY THE DIFFERENCES IN THE DISTRIBUTION OF DISSOLVED ORGANIC CARBON (DOC), LIGHT FRACTION ORGANIC CARBON (LFOC), SOC AND THEIR CHANGES AS AFFECTED BY VEGETATION DEGRADATION DEGREE ALONG WATER GRADIENT IN WETLAND, WE ANALYZED DOC, LFOC, AND SOC IN THE 0-100 CM SOIL LAYER UNDER FOUR VEGETATION DEGRADATION DEGREES: NON-DEGRADATION (ND), LIGHTLY DEGRADATION (LD), MODERATELY DEGRADATION (MD) AND HEAVILY DEGRADATION (HD). THE RESULTS SHOWED THAT SOIL DOC, LFOC AND SOC IN THE 0-100 CM LAYER OF ND WETLAND WAS SIGNIFICANTLY HIGHER THAN THE OTHER THREE DEGRADATION LEVELS. DOC, LFOC AND SOC CONTENTS DECREASED WITH INCREASING SOIL DEPTH UNDER THE FOUR DEGRADATION DEGREES AND THE CONTENTS OF SOIL DOC, LFOC AND SOC WERE MAINLY CONCENTRATED IN THE SOIL SURFACE (0-20 CM). THE DOC, LFOC, AND SOC CONTENTS IN THE 0-20 CM LAYER UNDER ALL FOUR DEGRADATION LEVELS SHOWED OBVIOUS SEASONAL CHANGES, WHILE THE DOC, LFOC, AND SOC CONTENTS IN THE 20-100 CM LAYER SHOWED LITTLE FLUCTUATION OVER THE PLANT GROWING SEASON. THERE WAS A SIGNIFICANT POSITIVE CORRELATION BETWEEN SOIL DOC AND SOC, AND BETWEEN LFOC AND SOC, WITH CORRELATION COEFFICIENTS OF 0.948 AND 0.911, RESPECTIVELY. THERE WAS ALSO A VERY SIGNIFICANT CORRELATION BETWEEN DOC AND LFOC(R-2 = 0.904). SOIL DOC AND LFOC IN THE 0-100 CM LAYER UNDER THE FOUR DEGREE OF DEGRADATION WERE LINEARLY CORRELATED WITH SOC. WHILE THERE WAS A LINEAR CORRELATION BETWEEN DOC AND LFOC IN THE NON-DEGRADATION WETLAND SOILS, DOC AND LFOC IN THE THREE DEGRADATION SOILS CORRELATED EXPONENTIALLY CORRELATED WITH SOC.","VEGETATION DEGRADATION ALONG WATER GRADIENT LEADS TO SOIL ACTIVE ORGANIC CARBON LOSS IN GAHAI WETLAND","ECOLOGICAL ENGINEERING","ARTICLE","FEB 15",2020,"10.1016/j.ecoleng.2019.105666","ECOLOGY; ENGINEERING, ENVIRONMENTAL; ENVIRONMENTAL SCIENCES","WOS:000522661400014"
